plant_id,model_name,method,forecast_stage,unit_id,MAE,RMSE,MAPE,OCV_min,OCV_max,OCV_total,OCV_min_severity,OCV_max_severity
TEC22,LSTM_custom,mint,hierarchical_reconciled,B1,4.053155119884101,9.919293137950056,73767789.77237754,41,136,177,0.2547227358129083,2.061585800297118
TEC22,LSTM_custom,mint,hierarchical_reconciled,B2,0.7005568539830824,4.184786485008116,173717848.76213104,176,108,284,3.9309557161885493,1.5237847231488533
TEC22,LSTM_custom,mint,hierarchical_reconciled,B3,6.967196834406243,12.077776568593128,5889256964.66598,24,106,130,22.504007995791884,162.41866059470763
TEC22,LSTM_custom,mint,hierarchical_reconciled,B4,12.144884612945296,21.69449501004945,222380279.29844445,4,15,19,2.4806637354234446,4.502076902568323
TEC22,LSTM_mae,independent,raw,B1,6.639656815051465,11.126372449163929,6557093432.750896,46,147,193,34.244260754436255,171.6484729461372
TEC22,LSTM_mae,independent,raw,B2,1.187080752587261,4.742549122013558,3257990104.6225424,228,72,300,91.03256231267005,11.26832695871417
TEC22,LSTM_mae,independent,raw,B3,6.383867260063436,11.613489980912762,1145188067.8339436,139,7,146,35.5749940071255,0.3839112240821123
TEC22,LSTM_mae,independent,raw,B4,12.070680760834863,21.25142408378155,3043728566.197519,4,31,35,8.719230845570564,86.85384600423276
TEC22,LSTM_mae,bottom_up,hierarchical_reconciled,B1,6.639656815051465,11.126372449163929,6557093432.750896,46,147,193,34.244260754436255,171.6484729461372
TEC22,LSTM_mae,bottom_up,hierarchical_reconciled,B2,1.187080752587261,4.742549122013558,3257990104.6225424,228,72,300,91.03256231267005,11.26832695871417
TEC22,LSTM_mae,bottom_up,hierarchical_reconciled,B3,6.383867260063436,11.613489980912762,1145188067.8339436,139,7,146,35.5749940071255,0.3839112240821123
TEC22,LSTM_mae,bottom_up,hierarchical_reconciled,B4,12.070680760834863,21.25142408378155,3043728566.197519,4,31,35,8.719230845570564,86.85384600423276
TEC22,LSTM_mae,top_down,hierarchical_reconciled,B1,23.106937257334913,39.45697696390059,987345426.5907629,1,32,33,0.2704879779510432,235.42371300102124
TEC22,LSTM_mae,top_down,hierarchical_reconciled,B2,5.50896120285807,26.18127700303705,438307836.6430889,15,15,30,690.1960282309142,13.642789466519792
TEC22,LSTM_mae,top_down,hierarchical_reconciled,B3,52.71612525828589,75.28993821756961,653497034.2174613,150,15,165,2833.4078400592284,20.34077748619837
TEC22,LSTM_mae,top_down,hierarchical_reconciled,B4,90.14999774328733,124.6602328859116,2779656772.60642,1,156,157,0.7615001978778624,15820.484744293093
TEC22,LSTM_mae,ols,hierarchical_reconciled,B1,6.631111136537338,10.209396453496337,15098825297.515005,50,143,193,35.85627133437282,438.246842931644
